"from_station,Acton Town,Aldgate,Aldgate East,Alperton,Amersham,Angel,Archway,Arnos Grove,Arsenal,Baker Street,Balham,Bank,Barbican,Barking,Barkingside,Barons Court,Bayswater,Becontree,Belsize Park,Bermondsey,Bethnal Green,Blackfriars,Blackhorse Road,Bond Street,Borough,Boston Manor,Bounds Green,Bow Road,Brent Cross,Brixton,Bromley-By-Bow,Buckhurst Hill,Burnt Oak,Caledonian Road,Camden Town,Canada Water,Canary Wharf,Canning Town,Cannon Street,Canons Park,Chalfont & Latimer,Chalk Farm,Chancery Lane,Charing Cross,Chesham,Chigwell,Chiswick Park,Chorleywood,Clapham Common,Clapham North,Clapham South,Cockfosters,Colindale,Colliers Wood,Covent Garden,Croxley,Dagenham East,Dagenham Heathway,Debden,Dollis Hill,Ealing Broadway,Ealing Common,Earl's Court,East Acton,East Finchley,East Ham,East Putney,Eastcote,Edgware,Edgware Road (B),Edgware Road (C),Elephant & Castle,Elm Park,Embankment,Epping,Euston,Euston Square,Fairlop,Farringdon,Finchley Central,Finchley Road,Finsbury Park,Fulham Broadway,Gants Hill,Gloucester Road,Golders Green,Goldhawk Road,Goodge Street,Grange Hill,Great Portland Street,Green Park,Greenford,Gunnersbury,Hainault,Hammersmith,Hampstead,Hanger Lane,Harlesden,Harrow & Wealdston,Harrow-on-the-Hill,Hatton Cross,Heathrow Terminal 4,Heathrow Terminals 123,Hendon Central,High Barnet,High Street Kensington,Highbury & Islington,Highgate,Hillingdon,Holborn,Holland Park,Holloway Road,Hornchurch,Hounslow Central,Hounslow East,Hounslow West,Hyde Park Corner,Ickenham,Kennington,Kensal Green,Kensington (Olympia),Kentish Town,Kenton,Kew Gardens,Kilburn,Kilburn Park,King's Cross St. Pancras,Kingsbury,Knightsbridge,Ladbroke Grove,Lambeth North,Lancaster Gate,Latimer Road,Leicester Square,Leyton,Leytonstone,Liverpool Street,London Bridge,Loughton,Maida Vale,Manor House,Mansion House,Marble Arch,Marylebone,Mile End,Mill Hill East,Moor Park,Moorgate,Morden,Mornington Crescent,Neasden,Newbury Park,North Acton,North Ealing,North Greenwich,North Harrow,North Wembley,Northfields,Northolt,Northwick Park,Northwood,Northwood Hills,Notting Hill Gate,Oakwood,Old Street,Osterley,Oval,Oxford Circus,Paddington,Park Royal,Parsons Green,Perivale,Picadilly Circus,Pimlico,Pinner,Plaistow,Preston Road,Putney Bridge,Queen's Park,Queensbury,Queensway,Ravenscourt Park,Rayners Lane,Redbridge,Regent's Park,Richmond,Rickmansworth,Roding Valley,Royal Oak,Ruislip,Ruislip Gardens,Ruislip Manor,Russell Square,Seven Sisters,Shepherd's Bush (C),Shepherd's Bush (H),Sloane Square,Snaresbrook,South Ealing,South Harrow,South Kensington,South Kenton,South Ruislip,South Wimbledon,South Woodford,Southfields,Southgate,Southwark,St. James's Park,St. John's Wood,St. Paul's,Stamford Brook,Stanmore,Stepney Green,Stockwell,Stonebridge Park,Stratford,Sudbury Hill,Sudbury Town,Swiss Cottage,Temple,Theydon Bois,Tooting Bec,Tooting Broadway,Tottenham Court Road,Tottenham Hale,Totteridge & Whetstone,Tower Hill,Tufnell Park,Turnham Green,Turnpike Lane,Upminster,Upminster Bridge,Upney,Upton Park,Uxbridge,Vauxhall,Victoria,Walthamstow Central,Wanstead,Warren Street,Warwick Avenue,Waterloo,Watford,Wembley Central,Wembley Park,West Acton,West Brompton,West Finchley,West Ham,West Hampstead,West Harrow,West Kensington,West Ruislip,Westbourne Park,Westminster,White City,Whitechapel,Willesden Green,Willesden Junction,Wimbledon,Wimbledon Park,Wood Green,Woodford,Woodside Park,All"
"Marble Arch,1,16,17,0,0,54,17,0,2,291,5,202,21,0,0,15,18,0,16,10,10,77,1,581,10,0,0,1,1,52,1,0,0,13,74,25,25,3,28,0,0,17,111,101,0,0,1,0,9,7,4,0,1,0,72,0,0,0,0,2,8,0,54,8,3,0,6,0,0,36,53,39,0,112,0,215,90,0,65,1,37,30,24,0,36,8,2,59,0,77,446,0,1,0,68,9,2,1,0,0,0,0,0,2,0,67,96,6,0,208,24,11,0,0,0,0,39,0,10,2,1,30,0,1,13,10,358,0,95,18,9,99,7,159,0,0,113,120,0,12,4,29,0,120,4,0,0,66,0,26,1,0,9,0,3,0,0,0,0,0,0,0,114,0,37,0,11,938,336,0,16,0,254,48,0,0,0,8,13,0,77,4,0,0,35,5,0,0,13,0,0,0,40,12,121,4,83,0,0,0,123,0,0,0,0,2,0,64,82,55,58,2,0,4,14,0,9,0,0,37,52,0,1,2,306,2,0,30,9,4,2,0,0,0,0,0,127,493,3,0,179,18,373,0,0,1,1,15,0,1,32,0,11,0,15,128,49,19,7,5,9,0,2,0,0,9689.0"
"Marylebone,2,16,17,0,0,100,16,0,5,750,4,186,40,0,0,20,45,0,14,9,10,71,1,534,9,0,1,1,1,48,1,0,0,24,69,23,23,3,26,0,0,16,102,93,0,0,2,0,9,7,4,0,1,0,66,0,0,0,0,4,10,1,71,11,3,0,8,0,0,138,138,35,0,103,0,198,231,0,119,1,96,56,32,0,48,7,6,54,0,198,411,0,1,0,90,8,3,4,1,0,0,0,0,2,0,88,178,5,0,192,31,20,0,0,0,0,36,0,9,9,2,27,0,1,34,38,661,0,88,71,8,49,27,146,0,0,115,111,0,47,8,26,162,0,4,0,0,80,0,24,2,0,12,0,3,0,0,1,0,0,0,0,151,0,68,0,10,862,1290,0,21,0,234,44,0,0,0,11,50,0,55,5,0,0,80,7,0,0,50,0,0,0,45,23,159,14,76,0,1,0,113,0,0,0,0,3,0,59,75,141,53,3,0,4,13,2,10,0,0,94,48,0,1,2,281,3,0,27,8,5,5,0,0,0,0,0,117,453,6,0,164,69,343,0,2,3,1,19,0,1,81,0,15,0,58,118,64,20,18,20,12,0,4,0,0,12566.0"
"Mile End,0,140,279,0,0,81,5,0,1,22,3,898,112,83,0,1,1,2,5,74,664,139,0,39,29,0,0,365,0,29,178,1,0,8,22,448,646,381,121,0,0,5,100,38,0,0,0,0,5,4,2,0,0,0,27,0,0,2,0,0,0,0,4,0,1,78,0,0,0,3,4,52,0,50,0,64,29,0,206,0,3,18,2,6,5,2,0,14,0,14,52,0,0,0,5,3,0,0,0,0,0,0,0,1,0,3,58,2,0,102,1,7,0,0,0,0,5,0,11,0,0,9,0,0,1,1,216,0,11,1,7,4,1,44,114,53,946,432,0,1,3,95,12,9,0,0,0,430,0,8,0,2,0,0,189,0,0,0,0,0,0,0,4,0,219,0,12,108,25,0,1,0,49,9,0,74,0,1,1,0,3,0,0,3,4,0,0,0,1,0,0,0,20,8,4,0,16,7,0,0,17,0,0,0,10,0,0,66,34,4,142,0,0,402,8,0,2649,0,0,3,45,0,1,1,72,1,0,322,3,0,1,0,0,3,72,0,24,92,2,8,33,1,301,0,0,0,0,1,0,264,2,0,1,0,1,53,2,770,1,0,1,0,1,4,0,14341.0"
"Mill Hill East,0,1,1,0,0,3,64,0,0,2,0,5,1,0,0,0,0,0,3,0,0,1,0,4,0,0,0,0,0,1,0,0,0,1,17,0,1,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,290,0,0,0,0,0,0,1,0,2,0,13,3,0,4,793,0,2,0,0,0,2,0,2,0,1,4,0,0,0,0,2,0,0,0,0,0,0,0,0,99,0,6,92,0,4,0,1,0,0,0,0,0,0,0,0,0,23,0,0,0,0,21,0,1,0,0,0,0,3,0,0,4,2,0,0,0,0,1,1,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,37,1,13,0,0,0,0,0,0,0,1,5,0,0,7,0,6,0,0,0,0,0,65,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,101,1770.0"
"Moor Park,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,93,0,0,0,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,31,0,0,0,20,373,117,0,0,0,0,0,0,0,0,0,0,0,0,131,0,8,0,0,2,0,0,11,0,0,0,151,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,207,0,30,0,0,0,0,2,6,0,0,0,0,0,0,3,0,0,0,0,0,0,1298.0"
"Moorgate,1,563,601,0,0,531,33,1,10,144,14,4958,736,11,0,6,6,0,31,198,364,344,2,217,163,0,2,47,1,159,23,0,0,52,145,490,626,74,299,0,0,34,552,195,0,0,1,0,28,23,13,0,1,1,150,0,0,0,0,1,2,0,23,2,7,10,3,0,0,18,26,289,0,257,0,420,192,0,1356,2,19,121,10,1,25,15,1,77,0,92,276,0,0,0,29,18,0,1,0,0,0,0,0,3,0,18,383,11,0,566,5,44,0,0,0,0,24,0,63,1,1,58,0,0,6,5,1426,0,59,9,41,20,4,244,15,7,4072,2383,0,6,17,235,66,59,154,0,0,0,1,51,0,0,2,0,86,0,0,0,0,0,0,0,23,0,1442,0,68,596,166,0,7,0,253,50,0,9,0,4,6,0,16,2,0,0,22,2,0,0,6,0,0,0,108,49,24,2,86,1,0,0,92,0,0,0,1,1,1,362,187,27,782,1,0,135,44,0,340,0,0,18,119,0,4,6,397,7,0,795,17,2,10,0,0,0,9,0,132,510,12,1,215,9,1661,0,0,1,0,6,0,34,16,0,5,0,7,292,10,695,3,3,4,0,8,1,0,35212.0"
"Morden,0,4,5,0,0,3,1,0,0,10,1233,57,5,0,0,2,0,0,1,5,3,11,0,20,9,0,0,0,0,321,0,0,0,1,3,13,12,1,4,0,0,1,7,12,0,0,0,0,274,114,409,0,0,2006,6,0,0,0,0,0,0,0,6,0,0,0,1,0,0,1,2,36,0,16,0,10,3,0,9,0,1,1,3,0,6,0,0,3,0,3,38,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,4,0,0,13,1,0,0,0,0,0,3,0,16,0,0,1,0,0,0,0,16,0,8,1,3,2,0,14,0,0,32,65,0,0,0,4,6,4,1,0,0,18,0,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0,9,0,40,42,12,0,2,0,19,36,0,0,0,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,3,1,3,0,21,0,0,0,23,0,0,2385,0,0,0,18,20,2,9,0,0,1,88,0,3,0,0,1,7,0,817,3699,16,0,0,6,0,0,0,0,0,0,0,0,179,125,0,0,8,1,102,0,0,0,0,2,0,0,1,0,1,0,1,18,1,5,0,0,1,0,0,0,0,12654.0"
"Mornington Crescent,0,12,13,0,0,74,48,0,3,50,1,103,29,0,0,2,2,0,44,4,8,28,1,100,3,0,1,1,2,12,0,0,0,18,209,10,13,2,10,0,0,49,48,37,0,0,0,0,2,2,1,0,2,0,29,0,0,0,0,0,1,0,7,1,9,0,1,0,0,6,9,14,0,41,0,294,66,0,88,2,6,42,3,0,8,22,0,42,0,32,101,0,0,0,9,26,0,0,0,0,0,0,0,5,0,6,131,16,0,90,2,15,0,0,0,0,9,0,4,0,0,83,0,0,2,2,489,0,22,3,3,9,1,64,0,0,85,50,0,2,6,10,30,21,3,0,0,59,0,0,0,0,1,0,2,0,0,0,0,0,0,0,11,0,51,0,4,275,58,0,2,0,74,11,0,0,0,1,2,0,7,1,0,0,10,1,0,0,2,0,0,0,34,17,11,1,19,0,0,0,28,0,0,0,0,0,0,23,22,9,25,0,0,3,3,0,7,0,0,6,19,0,0,0,131,2,0,17,24,0,3,0,0,0,0,0,29,112,4,0,150,3,136,0,0,0,0,2,0,1,5,0,1,0,3,35,5,14,1,1,1,0,3,0,0,4448.0"
"Neasden,0,2,2,1,0,11,2,0,0,83,0,20,4,0,0,1,3,0,2,1,1,8,0,59,1,0,0,0,0,5,0,0,0,3,8,3,3,0,3,12,0,2,11,10,0,0,0,0,1,1,0,0,0,0,7,0,0,0,0,461,1,0,5,1,0,0,1,1,0,10,15,4,0,11,0,22,25,0,13,0,221,6,2,0,4,1,0,6,0,22,45,0,0,0,7,1,0,0,0,27,0,0,0,0,0,6,20,1,0,21,2,2,0,0,0,0,4,0,1,1,0,3,0,0,389,3,73,71,10,5,1,5,2,16,0,0,13,12,0,3,1,3,18,34,0,0,0,9,0,3,0,0,1,0,0,2,0,0,0,23,0,0,11,0,8,0,1,95,95,0,2,0,26,5,2,0,48,1,4,47,4,0,4,0,9,1,0,0,4,0,0,0,5,3,12,1,8,0,0,1,12,0,0,0,0,0,0,6,8,78,6,0,17,0,1,0,1,1,1,129,5,0,0,0,31,0,0,3,1,0,0,0,0,0,0,1,13,50,1,0,18,5,38,0,0,743,0,1,0,0,370,2,1,0,4,13,5,2,643,1,1,0,0,0,0,4549.0"
"Newbury Park,0,3,6,0,0,2,0,0,0,0,0,19,2,12,633,0,0,0,0,2,14,3,0,1,1,0,0,8,0,1,7,8,0,0,0,11,83,54,3,0,0,0,2,1,0,30,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,1,0,1,1,1,1,213,4,0,0,0,0,2526,0,0,0,0,77,0,1,0,0,872,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,164,354,20,9,6,0,0,2,0,0,25,0,0,9,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,5,0,0,2,1,0,0,0,1,0,0,11,0,0,0,0,0,0,0,373,0,0,0,6,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,64,0,0,1,1,0,3,0,0,9,0,0,773,0,0,0,1,0,0,0,2,0,0,7,0,0,0,0,0,0,10,0,1,2,0,279,1,0,6,0,0,0,0,0,0,38,0,0,0,0,0,1,0,16,0,0,0,0,0,66,0,6970.0"
"North Acton,86,2,2,19,0,7,2,0,0,52,1,20,3,0,0,19,23,0,2,1,1,8,0,58,1,10,0,0,0,7,0,0,0,2,7,2,3,0,3,0,0,2,11,10,0,0,28,0,1,1,1,0,0,0,7,0,0,0,0,0,1700,70,70,609,0,0,8,0,0,14,23,4,0,11,0,21,16,0,8,0,7,4,31,0,48,1,3,6,0,14,44,52,11,0,100,1,511,1,0,0,0,0,0,0,0,87,12,1,0,21,59,1,0,2,3,1,5,0,1,2,2,3,0,11,2,8,45,0,23,15,1,31,6,16,0,0,11,12,0,10,1,3,32,32,0,0,0,7,0,3,0,0,0,15,0,0,0,27,25,0,0,0,149,0,5,3,1,93,271,30,20,76,25,7,0,0,0,11,11,0,54,12,0,0,6,55,0,0,10,0,1,0,4,2,741,4,28,0,28,1,96,0,3,0,0,3,0,6,11,10,6,13,0,0,2,0,1,1,3,6,5,0,0,0,30,0,0,3,1,39,0,0,0,0,0,0,17,68,0,0,18,14,37,0,0,0,134,19,0,0,6,0,15,1,12,13,704,2,1,4,11,0,0,0,0,7289.0"
"North Ealing,48,0,0,23,0,0,0,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,334,39,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,2,0,0,0,2,1,6,0,56,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,6,0,0,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,15,0,0,0,0,2,0,0,2,0,2,4,37,2,1,1,0,0,0,0,1,0,0,1,7,0,0,0,31,0,0,0,0,0,0,0,0,8,2,2,0,15,1,5,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,22,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,6,2,0,0,0,0,3,0,1,1,7,0,0,0,1,0,0,0,0,808.0"
"North Greenwich,0,59,117,0,0,36,2,0,1,13,3,596,50,159,0,1,1,3,2,223,85,58,0,26,34,0,0,85,0,33,100,0,0,4,10,1354,9939,3290,51,0,0,2,66,28,0,0,0,0,6,5,3,0,0,0,18,0,1,4,0,0,0,0,3,0,0,150,0,0,0,2,2,60,0,37,0,29,13,0,93,0,2,8,1,5,4,1,0,9,0,6,39,0,0,0,4,1,0,0,0,0,0,0,0,0,0,3,26,1,0,68,1,3,0,0,0,0,3,0,13,0,0,4,0,0,1,0,97,0,8,1,6,2,0,32,98,45,397,492,0,1,1,40,8,5,152,0,0,194,0,3,0,2,0,0,0,0,0,0,0,0,0,0,3,0,98,0,14,72,15,0,1,0,36,7,0,142,0,1,1,0,2,0,0,3,3,0,0,0,1,0,0,0,13,3,3,0,12,6,0,0,13,0,0,0,8,0,0,75,27,2,94,0,0,63,9,0,2277,0,0,2,19,0,1,1,48,0,0,135,1,0,1,0,0,5,138,0,19,73,1,7,20,1,237,0,0,0,0,1,0,509,1,0,1,0,1,42,1,323,0,0,1,0,1,4,0,23242.0"
"North Harrow,2,0,0,19,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,22,16,2,0,0,0,0,0,34,0,1,1,0,0,1,0,1,1,0,1,0,11,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,0,0,814,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0,4,30,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,2,0,0,1,0,0,0,28,0,1,1,0,0,0,1,0,205,25,35,1,0,0,0,0,5,5,5,0,0,1,0,312,0,81,0,0,19,0,0,114,0,0,1,1,0,0,6,0,11,0,0,1,0,0,0,1,41,1,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,25,16,6,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,36,1,2,0,0,1,0,2,2,0,309,0,0,0,0,17,64,0,0,0,1,0,0,30,0,0,0,0,0,0,2441.0"
"North Wembley,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,63,653,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,58,0,0,7,3,0,0,1,0,0,0,1,0,0,1,1,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,20,0,0,0,1,0,0,0,0,0,20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,86,0,0,0,0,0,0,0,1,0,0,0,0,0,130,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,3,2,0,593,0,0,0,0,0,0,0,0,0,1,1,1,0,0,149,0,0,0,0,0,1862.0"
"Northfields,332,0,0,28,0,1,0,0,0,5,0,4,0,0,0,37,2,0,0,0,0,2,0,6,0,392,0,0,0,3,0,0,0,0,1,1,1,0,1,0,0,0,2,2,0,0,107,0,0,0,0,0,0,0,1,0,0,0,0,0,895,105,44,17,0,0,5,0,0,1,2,1,0,2,0,3,1,0,1,0,1,0,20,0,18,0,12,1,0,1,11,1,42,0,385,0,14,0,0,0,8,2,19,0,0,20,1,0,0,3,3,0,0,83,106,34,2,0,0,0,1,0,0,42,0,1,4,0,9,17,0,3,11,3,0,0,2,3,0,1,0,1,3,3,0,0,0,1,0,0,0,0,59,23,0,0,0,0,1,0,0,0,13,0,1,112,0,12,24,45,13,2,5,2,0,0,0,7,1,0,5,45,0,0,0,213,0,0,2,0,0,0,1,0,21,17,10,0,653,1,36,0,0,0,0,2,0,2,4,1,1,52,0,0,1,0,0,2,5,1,1,0,0,0,4,0,0,1,0,152,0,0,0,0,0,0,7,25,0,0,2,1,9,0,0,0,17,12,0,0,1,0,18,0,7,4,19,0,0,0,7,0,0,0,0,4579.0"
"Northolt,10,0,0,2,0,1,0,0,0,6,0,2,0,0,0,2,3,0,0,0,0,1,0,7,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,194,8,8,70,0,0,1,0,0,2,3,0,0,1,0,2,2,0,1,0,1,0,4,0,5,0,0,1,0,2,5,2487,1,0,11,0,603,0,0,0,0,0,0,0,0,10,1,0,0,2,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,5,0,3,2,0,4,1,2,0,0,1,1,0,1,0,0,4,4,0,0,0,1,0,0,0,0,243,2,0,0,0,3,0,0,0,0,17,0,1,0,0,11,31,3,2,729,3,1,0,0,0,1,1,0,6,1,0,0,1,6,0,0,1,0,211,0,0,0,85,1,3,0,3,0,11,0,703,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,2,8,0,0,2,2,4,0,0,0,15,2,0,0,1,0,2,306,1,1,80,0,0,0,1,0,0,0,0,6029.0"
"Northwick Park,3,0,0,27,0,3,0,0,0,20,0,5,1,0,0,0,1,0,0,0,0,2,0,14,0,0,0,0,0,1,0,0,0,1,2,1,1,0,1,25,0,0,3,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,106,23,3,1,0,0,0,0,49,0,2,4,1,0,3,0,5,6,0,3,0,54,1,1,0,1,0,0,1,0,5,11,0,0,0,4,0,0,0,0,1178,0,0,0,0,0,2,5,0,1,5,1,1,0,0,0,0,1,2,0,0,0,1,0,0,89,1,18,143,2,1,0,1,0,4,0,0,3,3,0,1,0,1,4,8,0,0,0,2,0,1,136,0,2,1,0,75,0,1,0,0,6,8,3,0,2,0,0,23,23,7,0,0,6,1,74,0,391,0,1,94,1,0,165,0,2,2,0,0,1,9,0,16,1,1,3,0,2,0,1,59,3,0,0,0,0,0,0,2,2,19,1,1,34,0,0,0,0,36,23,31,1,0,0,0,7,0,0,1,0,2,0,0,0,0,0,52,3,12,0,0,4,1,9,0,0,1500,0,0,0,0,85,92,0,0,1,3,1,1,147,0,0,0,0,0,0,5070.0"
"Northwood,2,0,0,13,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,86,0,0,0,15,11,1,0,0,0,0,0,23,0,0,1,0,0,0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,551,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,2,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,156,0,0,0,19,0,1,1,0,214,0,0,0,139,0,812,0,0,0,0,0,3,3,3,0,0,1,0,911,0,55,0,0,13,0,0,77,0,0,1,139,0,0,4,0,7,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,17,11,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,24,0,2,0,0,1,0,1,192,0,209,0,0,0,0,12,43,0,0,0,0,0,0,21,0,0,0,0,0,0,3900.0"
"Northwood Hills,1,0,0,10,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,11,8,1,0,0,0,0,0,17,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,421,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26,0,0,0,14,0,1,0,0,164,0,0,0,106,442,0,0,0,0,0,0,2,2,3,0,0,1,0,696,0,42,0,0,10,0,0,59,0,0,1,24,0,0,3,0,6,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,13,8,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,19,0,1,0,0,0,0,1,33,0,160,0,0,0,0,9,33,0,0,0,0,0,0,16,0,0,0,0,0,0,2460.0"
"Notting Hill Gate,9,9,9,1,0,38,9,0,2,286,3,111,15,0,0,108,130,0,9,6,6,42,0,321,5,1,0,1,0,40,0,0,0,9,41,14,14,2,16,0,0,10,62,56,0,0,9,0,7,6,3,0,0,0,40,0,0,0,0,1,55,3,388,59,2,0,45,0,0,80,127,21,0,62,0,119,88,0,46,0,37,21,173,0,263,4,15,33,0,75,247,2,8,0,491,5,16,5,1,0,0,0,0,1,0,481,68,3,0,115,171,8,0,0,0,0,30,0,6,11,9,16,0,8,13,44,252,0,127,83,5,172,32,88,0,0,62,67,0,55,3,16,179,176,2,0,0,36,0,14,1,0,68,1,2,0,0,3,1,0,0,0,0,0,26,0,6,518,1505,1,113,2,140,37,0,0,0,60,59,0,301,28,0,0,31,38,0,0,58,0,0,0,22,9,874,22,155,0,3,0,533,0,0,0,0,18,0,35,61,54,32,16,0,2,11,2,5,0,0,36,29,0,1,1,169,1,0,16,5,27,2,0,0,0,0,0,97,375,2,0,99,80,206,0,2,1,4,106,0,1,31,0,82,0,68,71,351,11,7,24,63,2,1,0,0,13119.0"
"Oakwood,0,0,0,0,0,2,0,270,3,1,0,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,197,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,684,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,3,0,0,57,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,3,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,1,0,0,2,1,0,0,22,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,1245,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,104,0,0,0,0,0,0,2,6,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,219,0,0,2939.0"
